Source,Job Title,Company,Location,Country,Post Date,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Position
LinkedIn,Insights Analyst,Suntory Oceania,Cabarita,Australia,2025-02-24,Power BI,R,,,,,,,Entry level
LinkedIn,Reporting Analyst,Leidos,Canberra,Australia,2025-02-18,SQL,Excel,Power BI,R,,,,,Entry level
LinkedIn,Commercial Insights Analyst,Employment Hero,Australia,Australia,2025-02-24,SQL,Tableau,R,,,,,,Entry level
LinkedIn,Intelligence Analyst,Australian Army,Sydney,Australia,2025-02-02,Excel,R,,,,,,,Entry level
LinkedIn,Data Analyst,Norman - Shutters. Blinds. Shades.,Brisbane,Australia,2025-01-31,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Customer Insights Analyst,Picklebet,Sydney,Australia,2025-02-03,SQL,Excel,Tableau,R,,,,,Entry level
LinkedIn,Data Analyst,VitalTrace,Perth,Australia,2025-02-20,Python,SQL,Excel,Tableau,Power BI,R,Machine Learning,,Intermediate
LinkedIn,Data Analyst,NSW Health,St Leonards,Australia,2025-02-19,SQL,Excel,R,,,,,,Entry level
LinkedIn,Senior Data Analyst,JET Charge,Port Melbourne,Australia,2025-02-19,Python,SQL,Power BI,R,Statistics,,,,Senior
LinkedIn,Graduate Consultant / Analyst,Ember Advisors,Melbourne,Australia,2025-02-19,Python,Excel,R,Machine Learning,,,,,Intermediate
LinkedIn,Senior Analyst,Rest,Sydney,Australia,2025-02-12,Python,SQL,Excel,Tableau,R,Machine Learning,,,Senior
LinkedIn,DTC Reporting and Insights Analyst,PUMA Group,Moorabbin,Australia,2025-02-18,Excel,Power BI,R,Statistics,,,,,Entry level
LinkedIn,Senior Data Analyst,NexVenture,Sydney,Australia,2025-02-03,SQL,Tableau,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,N2S.Global,Sydney,Australia,2025-02-27,SQL,R,,,,,,,Senior
LinkedIn,Data Analyst,Bupa,Melbourne,Australia,2025-02-25,Python,SQL,Power BI,R,,,,,Senior
LinkedIn,Digital Insights Analyst,The Walt Disney Company,Richmond,Australia,2025-02-12,SQL,R,,,,,,,Entry level
LinkedIn,Graduate Consultant / Analyst,Ember Advisors,Sydney,Australia,2025-02-19,Python,Excel,R,Machine Learning,,,,,Intermediate
LinkedIn,Meter Data Analyst,Advance Careers | Powered by Brunel,Melbourne,Australia,2025-02-17,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Knowmore Legal Service,Sydney,Australia,2025-02-13,Excel,Tableau,R,,,,,,Intermediate
LinkedIn,Data Analyst,UpperGround by Hudson,Brisbane,Australia,2025-02-24,SQL,Power BI,R,,,,,,Senior
LinkedIn,Senior Data Analyst,Talent Insights Group,Melbourne,Australia,2025-02-24,Python,Tableau,R,,,,,,Senior
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Lyka,Sydney,Australia,2025-01-14,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,PowerBI Data Analyst,Atturra,Millers Point,Australia,2025-02-21,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Data Analyst,UpperGround by Hudson,Brisbane,Australia,2025-02-24,SQL,Power BI,R,,,,,,Senior
LinkedIn,Senior Data Analyst,Talent Insights Group,Melbourne,Australia,2025-02-24,Python,Tableau,R,,,,,,Senior
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Lyka,Sydney,Australia,2025-01-14,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Assistant Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,PowerBI Data Analyst,Atturra,Millers Point,Australia,2025-02-21,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Data Analyst,Alpha1 Financial Solutions,Australia,Australia,2025-02-24,Python,SQL,Excel,Tableau,Power BI,R,Statistics,,Senior
LinkedIn,Data Analyst,Talent,Adelaide,Australia,2025-02-24,R,,,,,,,,Senior
LinkedIn,Junior Data Analyst,Jenny Barbour IT and Project Recruitment,Melbourne,Australia,2025-02-27,Python,SQL,Excel,Power BI,R,,,,Entry level
LinkedIn,Data Analyst,SMC Corporation Australia and New Zealand,Castle Hill,Australia,2025-02-27,Python,Excel,Power BI,R,Machine Learning,,,,Intermediate
LinkedIn,Data Analyst,Paxus,Brisbane,Australia,2025-02-19,Excel,R,,,,,,,Entry level
LinkedIn,Data Analyst,Ubank,Sydney,Australia,2025-02-21,Python,SQL,Excel,Power BI,R,,,,Intermediate
LinkedIn,Business Data Analyst,Liebherr Group,Adelaide,Australia,2025-02-24,SQL,Power BI,R,Statistics,,,,,Entry level
LinkedIn,Data Analyst,Future Group,Australia,Australia,2025-02-24,SQL,R,,,,,,,Senior
LinkedIn,Data Analyst,Transvirtual,Sydney,Australia,2025-01-21,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Infoview,Brisbane City,Australia,2025-02-06,R,,,,,,,,Senior
LinkedIn,Business Intelligence Data Analyst,HealthShare Victoria,Melbourne,Australia,2025-02-07,SQL,Excel,R,,,,,,Entry level
LinkedIn,Business Data Analyst,Workforce Australia for Individuals,Netley,Australia,2025-02-26,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Senior Data Analyst,SUEZ,Sydney,Australia,2025-02-11,Excel,R,Statistics,,,,,,Senior
LinkedIn,Data Analyst,Codida,Perth,Australia,2025-02-28,SQL,Excel,Power BI,R,,,,,Intermediate
LinkedIn,Data Analyst Brisbane / Melbourne,Australian Retirement Trust,Brisbane,Australia,2025-02-21,SQL,Excel,Tableau,Power BI,R,,,,Entry level
LinkedIn,Data Analyst,Betfair Australia,Melbourne,Australia,2025-02-10,Python,SQL,Excel,R,,,,,Intermediate
LinkedIn,Data Analyst,Transvirtual,Millers Point,Australia,2025-01-23,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Workforce Australia for Individuals,Perth,Australia,2024-09-06,R,,,,,,,,Senior
LinkedIn,Senior Data Analyst,Talenza,Sydney,Australia,2025-02-20,SQL,Excel,Power BI,R,,,,,Senior
LinkedIn,Senior Data Analyst,Hays,Sydney,Australia,2025-02-18,Python,SQL,Power BI,R,,,,,Senior
LinkedIn,Data Analyst,Eightcap,Melbourne,Australia,2025-02-08,Python,SQL,Excel,Tableau,Power BI,R,Statistics,,Senior
LinkedIn,Data Analyst,Australian Retirement Trust,Brisbane,Australia,2025-02-21,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Senior Data Analyst,Tech & Data People,Melbourne,Australia,2025-02-28,Python,SQL,Tableau,Power BI,R,,,,Senior
LinkedIn,Data Analyst,VALD,Brisbane,Australia,2025-01-07,Python,SQL,Excel,Power BI,R,Statistics,,,Senior
LinkedIn,Reporting Analyst,Leidos,Scoresby,Australia,2025-02-18,SQL,Excel,Power BI,R,,,,,Entry level
LinkedIn,Data Analyst,MONEYME,Sydney,Australia,2025-01-18,Python,SQL,R,Machine Learning,,,,,Intermediate
LinkedIn,Senior Data Analyst,Ray White,Sydney,Australia,2025-02-18,SQL,Excel,R,Statistics,,,,,Senior
LinkedIn,Insights Analyst,Suntory Oceania,Cabarita,Australia,2025-02-24,Power BI,R,,,,,,,Entry level
LinkedIn,Reporting Analyst,Leidos,Canberra,Australia,2025-02-18,SQL,Excel,Power BI,R,,,,,Entry level
LinkedIn,Commercial Insights Analyst,Employment Hero,Australia,Australia,2025-02-24,SQL,Tableau,R,,,,,,Entry level
LinkedIn,Intelligence Analyst,Australian Army,Sydney,Australia,2025-02-02,Excel,R,,,,,,,Entry level
LinkedIn,Data Analyst,Norman - Shutters. Blinds. Shades.,Brisbane,Australia,2025-01-31,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Customer Insights Analyst,Picklebet,Sydney,Australia,2025-02-03,SQL,Excel,Tableau,R,,,,,Entry level
LinkedIn,Data Analyst,VitalTrace,Perth,Australia,2025-02-20,Python,SQL,Excel,Tableau,Power BI,R,Machine Learning,,Intermediate
LinkedIn,Data Analyst,NSW Health,St Leonards,Australia,2025-02-19,SQL,Excel,R,,,,,,Entry level
LinkedIn,Senior Data Analyst,JET Charge,Port Melbourne,Australia,2025-02-19,Python,SQL,Power BI,R,Statistics,,,,Senior
LinkedIn,Graduate Consultant / Analyst,Ember Advisors,Melbourne,Australia,2025-02-19,Python,Excel,R,Machine Learning,,,,,Intermediate
LinkedIn,Senior Analyst,Rest,Sydney,Australia,2025-02-12,Python,SQL,Excel,Tableau,R,Machine Learning,,,Senior
LinkedIn,DTC Reporting and Insights Analyst,PUMA Group,Moorabbin,Australia,2025-02-18,Excel,Power BI,R,Statistics,,,,,Entry level
LinkedIn,Senior Data Analyst,NexVenture,Sydney,Australia,2025-02-03,SQL,Tableau,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,N2S.Global,Sydney,Australia,2025-02-27,SQL,R,,,,,,,Senior
LinkedIn,Data Analyst,Bupa,Melbourne,Australia,2025-02-25,Python,SQL,Power BI,R,,,,,Senior
LinkedIn,Digital Insights Analyst,The Walt Disney Company,Richmond,Australia,2025-02-12,SQL,R,,,,,,,Entry level
LinkedIn,Graduate Consultant / Analyst,Ember Advisors,Sydney,Australia,2025-02-19,Python,Excel,R,Machine Learning,,,,,Intermediate
LinkedIn,Meter Data Analyst,Advance Careers | Powered by Brunel,Melbourne,Australia,2025-02-17,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Knowmore Legal Service,Sydney,Australia,2025-02-13,Excel,Tableau,R,,,,,,Intermediate
LinkedIn,Data Analyst,UpperGround by Hudson,Brisbane,Australia,2025-02-24,SQL,Power BI,R,,,,,,Senior
LinkedIn,Senior Data Analyst,Talent Insights Group,Melbourne,Australia,2025-02-24,Python,Tableau,R,,,,,,Senior
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Lyka,Sydney,Australia,2025-01-14,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,PowerBI Data Analyst,Atturra,Millers Point,Australia,2025-02-21,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Data Analyst,Stripe,Toronto,Canada,2025-02-15,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,Stripe,Canada,Canada,2025-02-09,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,"Agero, Inc.",Ontario,Canada,2025-02-15,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,CI Financial,Toronto,Canada,2025-02-26,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Analyst,Mondelēz International,Toronto,Canada,2025-02-14,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Bell,Toronto,Canada,2025-02-25,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst,SHEIN,Markham,Canada,2025-02-24,Excel,R,Statistics,Machine Learning,,,,,Entry level
LinkedIn,Data Analyst,Stripe,Toronto,Canada,2025-02-15,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,Stripe,Canada,Canada,2025-02-09,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,"Agero, Inc.",Ontario,Canada,2025-02-15,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,CI Financial,Toronto,Canada,2025-02-26,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Analyst,Mondelēz International,Toronto,Canada,2025-02-14,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Bell,Toronto,Canada,2025-02-25,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst,SHEIN,Markham,Canada,2025-02-24,Excel,R,Statistics,Machine Learning,,,,,Entry level
LinkedIn,Data Analyst,Connexall,Greater Toronto Area,Canada,2025-02-10,Python,SQL,Excel,Tableau,Power BI,R,,,Intermediate
LinkedIn,Data Analyst,Lyft,Toronto,Canada,2025-02-21,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,HCLTech,Ontario,Canada,2025-02-19,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst Intern,Stripe,Toronto,Canada,2025-02-14,Python,SQL,R,Statistics,Machine Learning,,,,Entry level
LinkedIn,Senior Data Analyst,Teranet Inc.,Toronto,Canada,2025-02-19,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,Mindtris,Edmonton,Canada,2024-11-29,Python,SQL,Excel,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Strategic Solutions Technology Staffing Inc.,Canada,Canada,2025-02-13,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst,Electronic Arts (EA),Burnaby,Canada,2025-02-19,Python,SQL,R,,,,,,Senior
LinkedIn,Data Analyst,Xraised,Montreal,Canada,2025-02-24,SQL,R,Statistics,,,,,,Entry level
LinkedIn,Data Analyst,OPTrust,Toronto,Canada,2025-02-10,SQL,Excel,Power BI,R,,,,,Intermediate
LinkedIn,Data Analyst,Compunnel Inc.,Canada,Canada,2025-02-27,Python,SQL,Excel,Tableau,Power BI,R,,,Intermediate
LinkedIn,Data Analyst,NMG Consulting,Toronto,Canada,2025-02-03,Python,SQL,Excel,Power BI,R,Statistics,,,Senior
LinkedIn,Senior Customer Data Analyst,Versapay,Canada,Canada,2025-02-24,Python,SQL,Excel,Tableau,Power BI,R,,,Senior
LinkedIn,Data Analyst,Epic Games,Greater Vancouver,Canada,2025-02-15,SQL,Tableau,R,,,,,,Intermediate
LinkedIn,Sr. Data Analyst,Luxury Presence,Greater Montreal Metropolitan Area,Canada,2025-01-28,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,OMERS,Toronto,Canada,2025-02-22,Python,SQL,Excel,Power BI,R,,,,Intermediate
LinkedIn,Data Insights Analyst,Marsham Natural Products Broker,Toronto,Canada,2025-01-08,Python,Excel,Tableau,Power BI,R,,,,Entry level
LinkedIn,Data Analyst,Vantage,Canada,Canada,2025-02-27,Python,SQL,Excel,R,Statistics,Machine Learning,,,Entry level
LinkedIn,Data Analyst,Synechron,Mississauga,Canada,2025-02-26,Python,SQL,Excel,Tableau,Power BI,R,,,Intermediate
LinkedIn,Data Analyst,AppLovin,Toronto,Canada,2025-02-15,Python,SQL,Excel,Tableau,Power BI,R,Statistics,,Senior
LinkedIn,Business Data Analyst,HOOPP (Healthcare of Ontario Pension Plan),Toronto,Canada,2025-02-15,Python,SQL,Excel,R,,,,,Entry level
LinkedIn,Data Analyst,Electronic Arts (EA),Burnaby,Canada,2025-02-15,SQL,Excel,Tableau,Power BI,R,Statistics,,,Senior
LinkedIn,Data Analyst,theScore,Toronto,Canada,2025-01-28,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Process Analyst,PRI Global,Toronto,Canada,2025-02-24,Power BI,R,,,,,,,Senior
LinkedIn,Data Analyst,Epic Games,Greater Montreal Metropolitan Area,Canada,2025-02-15,SQL,Tableau,R,,,,,,Intermediate
LinkedIn,Business System Data Analyst,Tata Consultancy Services,Toronto,Canada,2025-02-03,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst,EPID@Work,Thunder Bay,Canada,2025-02-21,Excel,R,,,,,,,Entry level
LinkedIn,Analyste BI,Michelin,Magog,Canada,2025-02-24,Tableau,Power BI,R,,,,,,Entry level
LinkedIn,Senior Business Analyst,Metrolinx,Greater Toronto Area,Canada,2025-02-24,Python,SQL,Tableau,Power BI,R,,,,Senior
LinkedIn,Corporate Data Analyst,York Region (The Regional Municipality of York),Newmarket,Canada,2025-02-04,R,,,,,,,,Senior
LinkedIn,Data Analyst,Conestoga College,Kitchener,Canada,2025-02-10,Python,Tableau,Power BI,R,Statistics,Machine Learning,,,Entry level
LinkedIn,ADG Analyst,Essex Lake Group,Toronto,Canada,2025-02-21,Python,SQL,Excel,Tableau,R,,,,Intermediate
LinkedIn,Data Analyst,Pavarini North East,Canada,Canada,2025-02-14,Python,SQL,Excel,Tableau,R,,,,Intermediate
LinkedIn,Data Analyst,University of Victoria,Victoria,Canada,2025-02-28,SQL,Tableau,Power BI,R,,,,,Intermediate
LinkedIn,Data Analyst,OSL Retail Services,Mississauga,Canada,2025-02-25,Python,SQL,Excel,R,Statistics,,,,Senior
LinkedIn,Business Intelligence Analyst,FNF Canada,Mississauga,Canada,2025-01-17,SQL,Excel,Power BI,R,,,,,Entry level
LinkedIn,Sr. Data Analyst,Luxury Presence,Greater Montreal Metropolitan Area,Canada,2025-01-28,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,Klue,Vancouver,Canada,2025-01-07,Python,Excel,R,,,,,,Intermediate
LinkedIn,Data Analyst,Stripe,Toronto,Canada,2025-02-15,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,Stripe,Canada,Canada,2025-02-09,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,"Agero, Inc.",Ontario,Canada,2025-02-15,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,CI Financial,Toronto,Canada,2025-02-26,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Analyst,Mondelēz International,Toronto,Canada,2025-02-14,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Bell,Toronto,Canada,2025-02-25,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst,SHEIN,Markham,Canada,2025-02-24,Excel,R,Statistics,Machine Learning,,,,,Entry level
LinkedIn,Data Analyst,Stripe,Toronto,Canada,2025-02-15,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,Stripe,Canada,Canada,2025-02-09,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,"Agero, Inc.",Ontario,Canada,2025-02-15,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,CI Financial,Toronto,Canada,2025-02-26,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Analyst,Mondelēz International,Toronto,Canada,2025-02-14,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Bell,Toronto,Canada,2025-02-25,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst,SHEIN,Markham,Canada,2025-02-24,Excel,R,Statistics,Machine Learning,,,,,Entry level
LinkedIn,Data Analyst,Connexall,Greater Toronto Area,Canada,2025-02-10,Python,SQL,Excel,Tableau,Power BI,R,,,Intermediate
LinkedIn,Data Analyst,Lyft,Toronto,Canada,2025-02-21,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,HCLTech,Ontario,Canada,2025-02-19,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst Intern,Stripe,Toronto,Canada,2025-02-14,Python,SQL,R,Statistics,Machine Learning,,,,Entry level
LinkedIn,Senior Data Analyst,Teranet Inc.,Toronto,Canada,2025-02-19,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,Mindtris,Edmonton,Canada,2024-11-29,Python,SQL,Excel,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Strategic Solutions Technology Staffing Inc.,Canada,Canada,2025-02-13,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst,OPTrust,Toronto,Canada,2025-02-10,SQL,Excel,Power BI,R,,,,,Intermediate
LinkedIn,Data Analyst,Xraised,Montreal,Canada,2025-02-24,SQL,R,Statistics,,,,,,Entry level
LinkedIn,Data Analyst,Compunnel Inc.,Canada,Canada,2025-02-27,Python,SQL,Excel,Tableau,Power BI,R,,,Intermediate
LinkedIn,Data Analyst,NMG Consulting,Toronto,Canada,2025-02-03,Python,SQL,Excel,Power BI,R,Statistics,,,Senior
LinkedIn,Data Analyst,Epic Games,Greater Vancouver,Canada,2025-02-15,SQL,Tableau,R,,,,,,Intermediate
LinkedIn,Sr. Data Analyst,Luxury Presence,Greater Montreal Metropolitan Area,Canada,2025-01-28,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,OMERS,Toronto,Canada,2025-02-22,Python,SQL,Excel,Power BI,R,,,,Intermediate
LinkedIn,Data Insights Analyst,Marsham Natural Products Broker,Toronto,Canada,2025-01-08,Python,Excel,Tableau,Power BI,R,,,,Entry level
LinkedIn,Data Analyst,Vantage,Canada,Canada,2025-02-27,Python,SQL,Excel,R,Statistics,Machine Learning,,,Entry level
LinkedIn,Data Analyst,Synechron,Mississauga,Canada,2025-02-26,Python,SQL,Excel,Tableau,Power BI,R,,,Intermediate
LinkedIn,Data Analyst,AppLovin,Toronto,Canada,2025-02-15,Python,SQL,Excel,Tableau,Power BI,R,Statistics,,Senior
LinkedIn,Business Data Analyst,HOOPP (Healthcare of Ontario Pension Plan),Toronto,Canada,2025-02-15,Python,SQL,Excel,R,,,,,Entry level
LinkedIn,Data Analyst,Electronic Arts (EA),Burnaby,Canada,2025-02-15,SQL,Excel,Tableau,Power BI,R,Statistics,,,Senior
LinkedIn,Data Analyst,theScore,Toronto,Canada,2025-01-28,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Process Analyst,PRI Global,Toronto,Canada,2025-02-24,Power BI,R,,,,,,,Senior
LinkedIn,Data Analyst,Epic Games,Greater Montreal Metropolitan Area,Canada,2025-02-15,SQL,Tableau,R,,,,,,Intermediate
LinkedIn,Business System Data Analyst,Tata Consultancy Services,Toronto,Canada,2025-02-03,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst,EPID@Work,Thunder Bay,Canada,2025-02-21,Excel,R,,,,,,,Entry level
LinkedIn,Analyste BI,Michelin,Magog,Canada,2025-02-24,Tableau,Power BI,R,,,,,,Entry level
LinkedIn,Senior Business Analyst,Metrolinx,Greater Toronto Area,Canada,2025-02-24,Python,SQL,Tableau,Power BI,R,,,,Senior
LinkedIn,Data Analyst,Electronic Arts (EA),Burnaby,Canada,2025-02-19,Python,SQL,R,,,,,,Senior
LinkedIn,Corporate Data Analyst,York Region (The Regional Municipality of York),Newmarket,Canada,2025-02-04,R,,,,,,,,Senior
LinkedIn,Data Analyst,Conestoga College,Kitchener,Canada,2025-02-10,Python,Tableau,Power BI,R,Statistics,Machine Learning,,,Entry level
LinkedIn,ADG Analyst,Essex Lake Group,Toronto,Canada,2025-02-21,Python,SQL,Excel,Tableau,R,,,,Intermediate
LinkedIn,Data Analyst,Pavarini North East,Canada,Canada,2025-02-14,Python,SQL,Excel,Tableau,R,,,,Intermediate
LinkedIn,Data Analyst,University of Victoria,Victoria,Canada,2025-02-28,SQL,Tableau,Power BI,R,,,,,Intermediate
LinkedIn,Data Analyst,OSL Retail Services,Mississauga,Canada,2025-02-25,Python,SQL,Excel,R,Statistics,,,,Senior
LinkedIn,Business Intelligence Analyst,FNF Canada,Mississauga,Canada,2025-01-17,SQL,Excel,Power BI,R,,,,,Entry level
LinkedIn,Sr. Data Analyst,Luxury Presence,Greater Montreal Metropolitan Area,Canada,2025-01-28,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,Klue,Vancouver,Canada,2025-01-07,Python,Excel,R,,,,,,Intermediate
LinkedIn,IT Data Analyst,MNP Executive Search & Professional Recruitment,Sioux Lookout,Canada,2025-02-20,SQL,R,,,,,,,Entry level
LinkedIn,Data Analyst,Stripe,Toronto,Canada,2025-02-15,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,Stripe,Canada,Canada,2025-02-09,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,"Agero, Inc.",Ontario,Canada,2025-02-15,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,CI Financial,Toronto,Canada,2025-02-26,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Analyst,Mondelēz International,Toronto,Canada,2025-02-14,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Bell,Toronto,Canada,2025-02-25,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst,SHEIN,Markham,Canada,2025-02-24,Excel,R,Statistics,Machine Learning,,,,,Entry level
LinkedIn,Data Analyst,Connexall,Greater Toronto Area,Canada,2025-02-10,Python,SQL,Excel,Tableau,Power BI,R,,,Intermediate
LinkedIn,Data Analyst,Lyft,Toronto,Canada,2025-02-21,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,HCLTech,Ontario,Canada,2025-02-19,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst Intern,Stripe,Toronto,Canada,2025-02-14,Python,SQL,R,Statistics,Machine Learning,,,,Entry level
LinkedIn,Senior Data Analyst,Teranet Inc.,Toronto,Canada,2025-02-19,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,Mindtris,Edmonton,Canada,2024-11-29,Python,SQL,Excel,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Strategic Solutions Technology Staffing Inc.,Canada,Canada,2025-02-13,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst,Electronic Arts (EA),Burnaby,Canada,2025-02-19,Python,SQL,R,,,,,,Senior
LinkedIn,Data Analyst,OPTrust,Toronto,Canada,2025-02-10,SQL,Excel,Power BI,R,,,,,Intermediate
LinkedIn,Data Analyst,Xraised,Montreal,Canada,2025-02-24,SQL,R,Statistics,,,,,,Entry level
LinkedIn,Data Analyst,Compunnel Inc.,Canada,Canada,2025-02-27,Python,SQL,Excel,Tableau,Power BI,R,,,Intermediate
LinkedIn,Data Analyst,NMG Consulting,Toronto,Canada,2025-02-03,Python,SQL,Excel,Power BI,R,Statistics,,,Senior
LinkedIn,Senior Customer Data Analyst,Versapay,Canada,Canada,2025-02-24,Python,SQL,Excel,Tableau,Power BI,R,,,Senior
LinkedIn,Data Analyst,Epic Games,Greater Vancouver,Canada,2025-02-15,SQL,Tableau,R,,,,,,Intermediate
LinkedIn,Sr. Data Analyst,Luxury Presence,Greater Montreal Metropolitan Area,Canada,2025-01-28,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,OMERS,Toronto,Canada,2025-02-22,Python,SQL,Excel,Power BI,R,,,,Intermediate
LinkedIn,Data Insights Analyst,Marsham Natural Products Broker,Toronto,Canada,2025-01-08,Python,Excel,Tableau,Power BI,R,,,,Entry level
LinkedIn,Data Analyst,Vantage,Canada,Canada,2025-02-27,Python,SQL,Excel,R,Statistics,Machine Learning,,,Entry level
LinkedIn,Data Analyst,Synechron,Mississauga,Canada,2025-02-26,Python,SQL,Excel,Tableau,Power BI,R,,,Intermediate
LinkedIn,Data Analyst,AppLovin,Toronto,Canada,2025-02-15,Python,SQL,Excel,Tableau,Power BI,R,Statistics,,Senior
LinkedIn,Business Data Analyst,HOOPP (Healthcare of Ontario Pension Plan),Toronto,Canada,2025-02-15,Python,SQL,Excel,R,,,,,Entry level
LinkedIn,Data Analyst,Electronic Arts (EA),Burnaby,Canada,2025-02-15,SQL,Excel,Tableau,Power BI,R,Statistics,,,Senior
